1.102352584566392187e-02
1.421715637898832152e-02
5.668746745386973318e-01
1.102352584566392013e-02
4.143501722270980792e-01
0.000000000000000000e+00
2.672468882156870990e-04
9.822436982756771462e-01
0.000000000000000000e+00
