3.333333333333333493e-05
0.000000000000000000e+00
9.996666666666667034e-01
3.333333333333333493e-05
0.000000000000000000e+00
3.333333333333333493e-05
1.333333333333333397e-04
3.333333333333333493e-05
6.666666666666666986e-05
