2.715387478087747438e-04
9.659402241317460247e-04
2.456487210401394911e-04
1.020479759168072724e-03
2.435654933351729279e-04
5.329868390292427476e-03
9.989178804927390399e-04
2.746955907346322568e-04
1.174114393391038251e-03
2.841081917233941978e-04
5.690132539968504460e-03
1.041570392224576294e-03
6.087674230567700299e-04
4.458481217063682816e-04
4.805756728474364081e-01
1.037578166020992248e-03
2.529857627976652063e-04
5.312428785453869595e-03
4.395942289291578770e-04
4.927225702396879625e-01
1.063974100601776992e-03
