2.444678446541684964e-04
2.432975514916399648e-04
2.517807754995071701e-01
3.183290917837499332e-04
1.845639636669710651e-04
2.549417934141988695e-01
4.915164729249522635e-01
2.281957375195518248e-04
5.421039722188023685e-04
